transmitter_id,date,total_detections,valid_hours,avg_detections_per_hour,current,wind,salinity,temperature,u,v,chlorophyll
A69-1601-32688,2011-09-27,513,24,21.375,0.49458843,7.011665,35.731018,22.09933,-0.0666306,-0.0085515,1.0441451
A69-1601-32688,2011-09-28,526,24,21.91666667,0.48713776,4.843949,35.72969,22.11423,-0.026617466,-0.031638462,1.2969222
A69-1601-32688,2011-09-29,685,24,28.54166667,0.4728961,7.7088137,35.734055,22.105417,0.090627715,-0.07709018,1.488395
A69-1601-32688,2011-09-30,655,24,27.29166667,0.4290447,5.5151744,35.740406,22.10926,0.11261599,-0.07133221,1.3781021
A69-1601-32688,2011-10-01,661,24,27.54166667,0.41677544,8.886432,35.742027,22.10346,0.21461067,-0.12718192,1.1854446
A69-1601-32688,2011-10-02,735,24,30.625,0.3561681,8.909957,35.75404,21.996235,0.12735172,0.04558708,1.1979808
A69-1601-32688,2011-10-03,747,24,31.125,0.3344537,7.8602505,35.765762,21.92481,-0.024263587,0.074374706,1.1921377
A69-1601-32688,2011-10-04,674,24,28.08333333,0.31392452,7.331193,35.770435,21.853575,-0.1266985,0.029497886,1.2677851
A69-1601-32688,2011-10-05,622,24,25.91666667,0.29321182,5.0065823,35.777164,21.81476,-0.03934406,-0.024976464,1.3114768
A69-1601-32688,2011-10-06,698,24,29.08333333,0.27339074,4.8199244,35.787075,21.83497,-0.031704675,-0.060589265,1.3006698
A69-1601-32688,2011-10-07,722,24,30.08333333,0.3121585,7.246875,35.796127,21.832891,0.078302324,-0.10856472,1.1647666
A69-1601-32688,2011-10-08,544,24,22.66666667,0.3455515,7.559618,35.798424,21.86294,0.10781592,-0.12021004,1.1380033
A69-1601-32688,2011-10-09,694,24,28.91666667,0.34559107,4.3300667,35.800125,21.908634,0.07672821,-0.037991572,1.037807
A69-1601-32688,2011-10-10,683,24,28.45833333,0.3584319,4.688109,35.802013,21.953167,0.08565228,-0.054025088,1.061199
A69-1601-32688,2011-10-11,704,24,29.33333333,0.37434575,2.6257074,35.802742,22.025187,0.035671838,-0.024190268,1.0373441
A69-1601-32688,2011-10-12,728,24,30.33333333,0.38406172,4.5676847,35.805996,22.01484,0.03263545,-0.03306808,1.2174814
A69-1601-32688,2011-10-13,502,24,20.91666667,0.363796,7.484053,35.805363,21.995718,-0.05836103,-0.03850877,1.3450977
A69-1601-32688,2011-10-14,688,24,28.66666667,0.33922294,4.4910927,35.796978,21.996353,0.04727155,-0.046594445,1.3740184
A69-1601-32688,2011-10-15,710,24,29.58333333,0.3404928,7.6946044,35.801674,22.093687,0.12544475,-0.06540712,1.3832657
A69-1601-32688,2011-10-16,668,24,27.83333333,0.3090252,5.224574,35.790863,22.223919,-0.005861783,0.0488039,1.1176951
A69-1601-32688,2011-10-17,774,24,32.25,0.3742168,10.803318,35.799168,22.230238,-0.20798472,0.09234362,1.0100378
A69-1601-32688,2011-10-18,612,24,25.5,0.39467537,12.719747,35.746742,22.415009,-0.2609378,-0.04692727,0.47416046
A69-1601-32688,2011-10-19,627,24,26.125,0.2677009,11.054748,35.72467,22.485888,-0.104409575,-0.06523454,0.45487306
A69-1601-32688,2011-10-20,584,24,24.33333333,0.261832,9.97517,35.727123,22.463358,-0.07704277,-0.051654704,0.6461203
A69-1601-32688,2011-10-21,497,24,20.70833333,0.2997108,8.232718,35.726994,22.471464,-0.060453843,-0.07399774,0.8091116
A69-1601-32688,2011-10-22,580,24,24.16666667,0.3018636,7.767246,35.729717,22.463903,-0.041653607,-0.03879762,0.873174
A69-1601-32688,2011-10-23,441,24,18.375,0.36667624,7.4976993,35.733307,22.44258,-0.0302722,-0.04048111,0.9555588
A69-1601-32688,2011-10-24,397,24,16.54166667,0.41608456,5.299509,35.740242,22.44752,0.047540642,-0.031322528,0.9241848
A69-1601-32688,2011-10-25,567,24,23.625,0.47225624,3.1398249,35.744606,22.43073,0.04111992,-0.03455331,0.92070234
A69-1601-32688,2011-10-26,582,24,24.25,0.4879126,2.9319983,35.749695,22.416067,0.0573796,-0.04376688,0.94337213
A69-1601-32688,2011-10-27,548,24,22.83333333,0.49844918,4.5429416,35.756916,22.424793,0.028278027,-0.01536604,0.9378114
A69-1601-32688,2011-10-28,628,24,26.16666667,0.49081263,5.9067097,35.75999,22.443348,-0.06529749,0.039256446,0.9813962
A69-1601-32688,2011-10-29,436,24,18.16666667,0.46952584,4.3729258,35.759686,22.402555,-0.047793392,0.022366485,1.0710981
A69-1601-32688,2011-10-30,469,23,20.39130435,0.42558628,3.3276927,35.76068,22.413563,0.013090653,-0.009317997,1.0566592
A69-1601-32688,2011-10-31,640,24,26.66666667,0.4375677,5.160637,35.76684,22.49178,0.04568265,-0.00081623736,0.9228753
A69-1601-32688,2011-11-01,618,24,25.75,0.4577896,9.423506,35.736267,22.726845,-0.050812237,-0.06706422,0.4236517
A69-1601-32688,2011-11-02,541,24,22.54166667,0.430467,4.3412485,35.718002,22.816675,0.14347577,-0.21171622,0.36032152
A69-1601-32688,2011-11-03,499,23,21.69565217,0.2810482,6.169249,35.757442,22.677631,0.145006,-0.1115515,0.55448616
A69-1601-32688,2011-11-04,553,24,23.04166667,0.2674428,4.782557,35.771614,22.724358,0.071707465,-0.067816906,0.6249965
A69-1601-32688,2011-11-05,588,24,24.5,0.27566144,6.377975,35.77526,22.755518,-0.0057498156,-0.037042413,0.72413945
A69-1601-32688,2011-11-06,644,24,26.83333333,0.30590647,5.903293,35.781494,22.735159,0.036465365,-0.01282519,0.8114219
A69-1601-32688,2011-11-07,666,24,27.75,0.32544327,5.548447,35.785328,22.82103,-0.013950902,0.009079353,0.7642833
A69-1601-32688,2011-11-08,681,24,28.375,0.36676744,5.7025867,35.788074,22.878517,0.04182466,-0.024414862,0.80948496
A69-1601-32688,2011-11-09,651,24,27.125,0.37365568,4.776312,35.791912,22.957466,0.06486454,-0.015927762,0.8497219
A69-1601-32688,2011-11-10,649,24,27.04166667,0.3719207,3.894483,35.79416,23.036888,0.04823038,-0.019477738,0.89904755
A69-1601-32688,2011-11-11,654,24,27.25,0.3855457,5.481985,35.798107,23.074593,0.021505056,-0.006768729,0.9766365
A69-1601-32688,2011-11-12,635,24,26.45833333,0.39184016,5.544268,35.802773,23.168924,-0.009316575,0.0074451193,0.9671477
A69-1601-32688,2011-11-13,576,24,24.0,0.36918682,4.9493732,35.8056,23.261402,-0.00440419,-0.0056325863,0.8860111
A69-1601-32688,2011-11-14,541,24,22.54166667,0.3740361,4.242844,35.808323,23.40894,-0.080167,0.024657141,0.83638364
A69-1601-32688,2011-11-15,625,24,26.04166667,0.35932717,3.4604962,35.810585,23.3988,-0.022093443,-0.046254333,0.62829053
A69-1601-32688,2011-11-16,588,24,24.5,0.3604902,5.6310625,35.812668,23.50161,-0.043390937,-0.0037533522,0.6295892
A69-1601-32688,2011-11-17,622,24,25.91666667,0.35366762,6.5755343,35.815765,23.518412,-0.07292849,-0.0225559,0.6566256
A69-1601-32688,2011-11-18,571,24,23.79166667,0.33104375,6.3036146,35.818348,23.401474,-0.029064342,-0.014538037,0.7401035
A69-1601-32688,2011-11-19,619,24,25.79166667,0.33145243,6.3219366,35.820297,23.412054,-0.056416366,-0.021961588,0.7098299
A69-1601-32688,2011-11-20,598,24,24.91666667,0.31998828,5.6530924,35.821907,23.42598,-0.037980545,-0.0024649384,0.7400007
A69-1601-32688,2011-11-21,555,24,23.125,0.34786424,5.744587,35.82276,23.468287,-0.03304351,-0.017631643,0.67788696
A69-1601-32688,2011-11-22,561,24,23.375,0.4024448,6.2644796,35.82617,23.464767,0.029990248,-0.040520545,0.73194987
A69-1601-32688,2011-11-23,574,24,23.91666667,0.4510528,5.817184,35.8271,23.524118,0.049853317,-0.054519683,0.8578587
A69-1601-32688,2011-11-24,520,24,21.66666667,0.4825836,5.590545,35.82614,23.587976,-0.0014196719,-0.027888866,0.88980746
A69-1601-32688,2011-11-25,535,24,22.29166667,0.5101197,5.733175,35.823685,23.646387,-0.07108678,0.016204476,0.9048835
A69-1601-32688,2011-11-26,509,24,21.20833333,0.50872827,5.018538,35.822594,23.67032,-0.06391754,-0.007675336,1.1136333
A69-1601-32688,2011-11-27,534,24,22.25,0.5025896,3.7479012,35.827084,23.795166,-0.047966946,0.0006033793,0.9385358
A69-1601-32688,2011-11-28,553,24,23.04166667,0.49033916,5.378231,35.827724,23.92396,-0.10889652,-0.0280899,0.9315803
A69-1601-32688,2011-11-29,557,24,23.20833333,0.4775998,8.07041,35.828266,23.971884,-0.15957709,0.028794011,0.96890974
A69-1601-32688,2011-11-30,540,24,22.5,0.4250395,5.5540543,35.831577,24.011679,-0.12130534,0.025294162,0.7806901
A69-1601-32688,2011-12-01,621,24,25.875,0.4179339,5.03236,35.831116,24.049152,-0.06535065,0.01476583,0.48841637
A69-1601-32688,2011-12-02,637,24,26.54166667,0.44902968,12.69912,35.8288,24.095964,-0.3061144,0.23887385,0.79852533
A69-1601-32688,2011-12-03,635,24,26.45833333,0.42153808,11.814669,35.832203,23.633541,-0.34775886,0.15313296,0.87947667
A69-1601-32688,2011-12-04,450,24,18.75,0.3220061,7.760957,35.8163,23.666002,-0.26110366,0.073415644,0.5579388
A69-1601-32688,2011-12-05,414,21,19.71428571,0.27186394,8.354964,35.7843,23.743977,-0.15052867,0.002510122,0.69288397
A69-1601-32688,2011-12-06,456,23,19.82608696,0.36451194,10.783172,35.77283,23.856073,-0.2513242,0.007912546,0.663756
A69-1601-32688,2011-12-07,633,24,26.375,0.35902506,8.754789,35.69499,24.021048,-0.18634138,-0.16644013,0.55974686
A69-1601-32688,2011-12-08,730,24,30.41666667,0.3669657,8.944846,35.72144,24.11491,-0.16699842,0.10340876,0.59190613
A69-1601-32688,2011-12-09,693,24,28.875,0.3861666,4.905941,35.71914,24.379946,-0.11149264,-0.054943655,0.43692055
A69-1601-32688,2011-12-10,699,24,29.125,0.3982156,6.4840474,35.70539,24.476625,0.0155966235,-0.14169787,0.5126742
A69-1601-32688,2011-12-11,593,24,24.70833333,0.37860793,7.347946,35.70566,24.45116,0.031626426,-0.11991407,0.668717
A69-1601-32688,2011-12-12,757,24,31.54166667,0.3963401,8.190047,35.68318,24.470179,0.12071445,-0.11206688,0.7328485
A69-1601-32688,2011-12-13,745,24,31.04166667,0.41943023,6.0538807,35.690453,24.553196,-0.06816814,0.043681446,0.54651713
A69-1601-32688,2011-12-14,660,24,27.5,0.41539034,6.048352,35.68284,24.499083,-0.119664714,-0.0044141524,0.6390464
A69-1601-32688,2011-12-15,549,24,22.875,0.43722707,7.835975,35.682983,24.438482,-0.13657501,0.025738355,0.62768424
A69-1601-32688,2011-12-16,613,24,25.54166667,0.43722138,9.093038,35.67374,24.386187,-0.25624263,0.09427797,0.7350407
A69-1601-32688,2011-12-17,626,24,26.08333333,0.38781786,9.6019335,35.668705,24.338446,-0.25411162,0.0840185,0.52031434
A69-1601-32688,2011-12-18,454,24,18.91666667,0.29502687,8.782137,35.680565,24.397736,-0.12871505,0.014386093,0.46379158
A69-1601-32688,2011-12-19,532,24,22.16666667,0.2529711,6.326232,35.690323,24.397308,-0.03161222,-0.00016165247,0.5195502
A69-1601-32688,2011-12-20,598,24,24.91666667,0.29148486,4.9303346,35.69414,24.445303,-0.011386576,0.03635051,0.44071257
A69-1601-32688,2011-12-21,717,24,29.875,0.36739692,8.611768,35.698246,24.488863,-0.09356984,0.05196689,0.42983904
A69-1601-32688,2011-12-22,651,24,27.125,0.45582727,11.350294,35.701073,24.425303,-0.107604116,0.06659436,0.50579816
A69-1601-32688,2011-12-23,652,24,27.16666667,0.5398217,12.833554,35.590473,24.373579,-0.22296235,0.17381269,0.66681767
A69-1601-32688,2011-12-24,652,24,27.16666667,0.5731877,11.892623,35.61319,24.26627,-0.18501027,0.18623579,0.7449118
A69-1601-32688,2011-12-25,544,23,23.65217391,0.59868485,11.4614315,35.612984,24.199614,-0.25149643,0.23173398,0.8047749
A69-1601-32688,2011-12-26,442,24,18.41666667,0.46706602,4.994223,35.612843,24.354504,-0.070242904,0.012067269,0.65453756
A69-1601-32688,2011-12-27,419,23,18.2173913,0.41437963,4.444163,35.615303,24.424284,0.0649527,-0.0058673844,0.9173987
A69-1601-32688,2011-12-28,694,24,28.91666667,0.46219012,7.442091,35.613438,24.58243,-0.058678925,0.097176775,0.76463276
A69-1601-32688,2011-12-29,710,24,29.58333333,0.41575122,6.4120455,35.603706,24.692429,-0.2116114,0.11745853,0.67167884
A69-1601-32688,2011-12-30,636,24,26.5,0.36014524,9.306545,35.599953,24.588177,-0.17663087,0.09907045,0.6387415
A69-1601-32688,2011-12-31,573,24,23.875,0.3309773,10.518871,35.60115,24.58797,-0.21579848,0.12459815,0.5808661
A69-1601-32688,2012-01-01,622,24,25.91666667,0.26623347,9.260846,35.60355,24.663458,-0.18152675,0.105537064,0.46742293
A69-1601-32688,2012-01-02,664,24,27.66666667,0.18644872,8.861276,35.607048,24.723783,-0.11619722,0.032401837,0.41469407
A69-1601-32688,2012-01-03,588,24,24.5,0.22341168,8.201337,35.615692,24.706957,-0.0015048706,0.029806528,0.46147692
A69-1601-32688,2012-01-04,584,24,24.33333333,0.23324926,6.7297854,35.618523,24.762648,-0.048216507,0.03407084,0.4317848
A69-1601-32688,2012-01-05,537,24,22.375,0.31817445,5.357719,35.62238,24.836084,0.05839895,-0.0019144822,0.47248372
A69-1601-32688,2012-01-06,676,24,28.16666667,0.3442076,4.74199,35.62445,24.922575,0.07028162,0.018087009,0.45591772
A69-1601-32688,2012-01-07,758,24,31.58333333,0.36215007,5.834376,35.62804,24.996792,0.042189464,-0.002534718,0.4611252
A69-1601-32688,2012-01-08,687,24,28.625,0.40079504,3.733984,35.633408,25.052317,0.11040561,-0.05503552,0.50300086
A69-1601-32688,2012-01-09,474,24,19.75,0.4122811,6.8573623,35.640724,25.0671,0.12749636,-0.08690571,0.54927146
A69-1601-32688,2012-01-10,506,24,21.08333333,0.4015197,7.56075,35.642464,25.137093,0.09473733,-0.0608306,0.587986
A69-1601-32688,2012-01-11,463,24,19.29166667,0.44932896,8.105885,35.64333,25.217407,0.18124892,-0.10075419,0.6300628
A69-1601-32688,2012-01-12,627,24,26.125,0.47103786,8.202723,35.645416,25.344238,0.07910489,0.058860406,0.4632852
A69-1601-32688,2012-01-13,645,24,26.875,0.4434097,8.567235,35.652664,25.18411,-0.14523846,0.057067282,0.75980014
A69-1601-32688,2012-01-14,565,24,23.54166667,0.4054662,7.6900935,35.658054,25.066294,-0.15136415,0.0785032,0.88102806
A69-1601-32688,2012-01-15,617,24,25.70833333,0.3907784,8.005731,35.632854,24.914291,-0.21993792,0.074831806,0.8911748
A69-1601-32688,2012-01-16,649,24,27.04166667,0.4821801,14.10287,35.629745,24.693333,-0.40895504,0.16926745,0.85708916
A69-1601-32688,2012-01-17,523,24,21.79166667,0.3139989,7.515135,35.58458,24.828733,0.01267226,-0.13212562,0.8198272
A69-1601-32688,2012-01-18,566,24,23.58333333,0.26996338,4.6288805,35.591423,24.837778,-0.089577675,0.11088608,0.57797295
A69-1601-32688,2012-01-19,438,24,18.25,0.41040447,4.2760863,35.59558,24.926315,-0.11097824,0.069535464,0.5221711
A69-1601-32688,2012-01-20,440,24,18.33333333,0.46907204,7.8099055,35.59607,24.918781,-0.18238972,0.061657343,0.7748308
A69-1601-32688,2012-01-21,377,22,17.13636364,0.516958,8.268523,35.551136,25.014494,-0.21140185,0.06142089,0.7790216
A69-1601-32688,2012-01-22,199,17,11.70588235,0.5502126,8.673579,35.506176,25.142538,-0.21908382,0.032771852,0.78162944
A69-1601-32688,2012-01-23,289,22,13.13636364,0.54263806,7.280226,35.448875,25.296167,-0.21042661,-0.013114414,0.5776589
A69-1601-32688,2012-01-24,391,21,18.61904762,0.54164445,6.312471,35.299187,25.300762,-0.16015281,-0.16575617,0.6070389
A69-1601-32688,2012-01-25,521,23,22.65217391,0.4865478,5.5413,35.28762,25.21646,-0.020272907,-0.1662229,0.5438627
A69-1601-32688,2012-01-26,503,24,20.95833333,0.44108763,4.9928327,35.341732,25.167953,0.038126033,-0.087588,0.6939534
A69-1601-32688,2012-01-27,600,24,25.0,0.4000096,7.5623584,35.347557,25.273478,-0.056853317,-0.03577861,0.62316585
A69-1601-32688,2012-01-28,716,24,29.83333333,0.3626967,10.647555,35.359623,25.356663,-0.15061542,-0.09314355,0.44056925
A69-1601-32688,2012-01-29,734,24,30.58333333,0.2937353,8.936229,35.388775,25.374815,-0.039042395,-0.13724928,0.36296996
A69-1601-32688,2012-01-30,608,24,25.33333333,0.2189655,7.224075,35.40311,25.400894,-0.008775921,-0.08577689,0.36230516
A69-1601-32688,2012-01-31,616,24,25.66666667,0.21001624,5.781341,35.413578,25.487688,0.025220936,0.018245397,0.3673957
A69-1601-32688,2012-02-01,638,24,26.58333333,0.17848368,7.3625813,35.41327,25.626745,-0.063732855,0.014556115,0.43214908
A69-1601-32688,2012-02-02,573,24,23.875,0.2571486,8.456447,35.414368,25.6917,-0.08516578,0.018815786,0.46509427
A69-1601-32688,2012-02-03,609,24,25.375,0.31684923,7.0443397,35.422054,25.703203,-0.06725908,0.0299285,0.5331539
A69-1601-32688,2012-02-04,571,24,23.79166667,0.36869064,6.6119676,35.431576,25.705902,-0.08443628,0.043513812,0.5547899
A69-1601-32688,2012-02-05,544,24,22.66666667,0.42646593,5.236618,35.436398,25.729752,-0.09094166,0.076364085,0.55804574
A69-1601-32688,2012-02-06,437,24,18.20833333,0.452831,2.5962963,35.436844,25.80787,-0.101660356,0.07405545,0.50997627
A69-1601-32688,2012-02-07,235,19,12.36842105,0.48384467,3.0121207,35.4412,25.8344,-0.058507454,0.025932888,0.4627539
A69-1601-32688,2012-02-08,167,15,11.13333333,0.49226633,3.9689128,35.442802,25.879246,-0.0757857,0.056267936,0.55781543
A69-1601-32688,2012-02-09,126,10,12.6,0.5012311,6.7062607,35.43668,25.968742,-0.10690944,0.12049507,0.55647093
A69-1601-32688,2012-02-10,99,11,9.0,0.5039164,7.285054,35.438255,26.05877,-0.1624599,0.13003784,0.48123673
A69-1601-32688,2012-02-11,126,14,9.0,0.4567448,3.5938962,35.434525,26.079329,-0.048506524,0.048546195,0.38861263
A69-1601-32688,2012-02-13,158,14,11.28571429,0.32099444,4.2003303,35.43817,26.483248,-0.06898729,0.080218956,0.28974614
A69-1601-32688,2012-02-14,360,23,15.65217391,0.33216918,7.3950367,35.434067,26.69829,-0.18137221,0.085189275,0.2600557
A69-1601-32688,2012-02-15,615,24,25.625,0.346575,10.157205,35.442997,26.438196,-0.18743049,0.12164727,0.35787278
A69-1601-32688,2012-02-16,493,24,20.54166667,0.36559606,9.701968,35.44845,26.276447,-0.08184623,0.12651114,0.38462445
A69-1601-32688,2012-02-17,624,24,26.0,0.43551844,9.549438,35.449066,26.37022,-0.061029673,0.15280935,0.42194355
A69-1601-32688,2012-02-18,634,24,26.41666667,0.4327087,7.5024643,35.44474,26.352915,-0.08533444,0.09061361,0.4620956
A69-1601-32688,2012-02-19,624,24,26.0,0.45915794,6.4050455,35.435863,26.289837,0.008547731,0.009501144,0.54140997
A69-1601-32688,2012-02-20,622,24,25.91666667,0.4646032,3.6549249,35.4488,26.403067,0.0035977555,0.0019109732,0.6237504
A69-1601-32688,2012-02-21,519,23,22.56521739,0.46951318,3.6429195,35.460953,26.392933,0.088413455,-0.04135994,0.66270834
A69-1601-32688,2012-02-22,628,24,26.16666667,0.48814106,2.8320155,35.467648,26.648054,0.021428732,0.020303635,0.4111569
A69-1601-32688,2012-02-23,619,24,25.79166667,0.58306533,8.229841,35.42164,26.771317,-0.21608032,0.13672486,0.3741641
A69-1601-32688,2012-02-24,576,24,24.0,0.5983101,13.144952,35.420418,26.451433,-0.4398932,0.2423377,0.68700504
A69-1601-32688,2012-02-25,600,24,25.0,0.4023358,9.0997095,35.314552,26.224821,-0.10511787,-0.08351485,0.36953285
A69-1601-32688,2012-02-26,638,24,26.58333333,0.32858986,11.120445,35.280624,26.207636,-0.08856557,-0.13533264,0.35220385
A69-1601-32688,2012-02-27,659,24,27.45833333,0.28123862,9.818302,35.30296,26.163017,-0.03102818,-0.06494731,0.40529597
A69-1601-32688,2012-02-28,691,24,28.79166667,0.20757052,8.80934,35.32975,26.180475,0.03593857,-0.10090849,0.44418776
A69-1601-32688,2012-02-29,579,24,24.125,0.23422322,6.6195726,35.367374,26.208448,0.17390351,-0.07385642,0.57068944
A69-1601-32688,2012-03-01,653,24,27.20833333,0.22081739,5.0919194,35.408092,26.19071,0.18242083,-0.043809257,0.73247415
A69-1601-32688,2012-03-02,657,24,27.375,0.2842639,3.240254,35.416687,26.302809,0.12718461,0.03433867,0.5109029
A69-1601-32688,2012-03-03,636,24,26.5,0.29516074,8.653986,35.42673,26.336952,0.005136961,0.0066304896,0.48557037
A69-1601-32688,2012-03-04,639,24,26.625,0.30899,6.8218727,35.423378,26.312716,0.0039117634,-0.0040702745,0.5654514
A69-1601-32688,2012-03-05,537,24,22.375,0.44052616,5.0571675,35.459423,26.27919,0.24994607,-0.0057585672,0.62426734
A69-1601-32688,2012-03-06,683,24,28.45833333,0.5513363,12.661594,35.45281,26.365473,-0.19281788,0.2938005,0.6630012
A69-1601-32688,2012-03-07,611,24,25.45833333,0.5117995,10.241889,35.50097,26.12252,-0.159669,0.053139046,0.7728704
A69-1601-32688,2012-03-08,631,24,26.29166667,0.5155892,9.296622,35.51119,26.005852,-0.14161628,0.10605418,0.9952804
A69-1601-32688,2012-03-09,633,24,26.375,0.5289198,6.366026,35.505116,26.034088,-0.1274278,0.1538238,1.0224601
A69-1601-32688,2012-03-10,626,24,26.08333333,0.4564472,3.176674,35.49985,26.149303,-0.10741927,0.07914223,0.78368706
A69-1601-32688,2012-03-11,516,24,21.5,0.43849435,7.624398,35.513664,26.027191,-0.15281643,0.10001185,0.85089576
A69-1601-32688,2012-03-12,621,24,25.875,0.39926413,9.608496,35.529568,25.818144,-0.19688295,0.09716461,0.85642236
A69-1601-32688,2012-03-13,693,24,28.875,0.33343682,9.597462,35.55483,25.773775,-0.14901051,0.048914026,0.8313502
A69-1601-32688,2012-03-14,638,24,26.58333333,0.27524507,8.210873,35.570522,25.851166,-0.051475294,-0.0017989911,0.7754801
A69-1601-32688,2012-03-15,636,24,26.5,0.2804342,8.289907,35.57145,25.894646,-0.019244976,0.008099568,0.6892239
A69-1601-32688,2012-03-16,557,24,23.20833333,0.29505593,8.14641,35.57451,25.906046,-0.034267396,0.029741576,0.61618114
A69-1601-32688,2012-03-17,476,24,19.83333333,0.3368739,6.2264385,35.579407,25.980045,0.0023102092,-0.03187166,0.5644146
A69-1601-32688,2012-03-18,531,24,22.125,0.4159699,10.188506,35.5561,25.943386,-0.12108397,0.05109527,0.6504825
A69-1601-32688,2012-03-19,603,24,25.125,0.5071164,12.785934,35.538033,25.79907,-0.32670683,0.16116522,0.7876397
A69-1601-32688,2012-03-20,644,24,26.83333333,0.46897492,10.182384,35.49905,25.837278,-0.31317696,0.108152896,0.7331602
A69-1601-32688,2012-03-21,700,24,29.16666667,0.39132458,8.584051,35.40962,25.806192,-0.105841056,-0.10633119,0.6746278
A69-1601-32688,2012-03-22,767,24,31.95833333,0.38860175,4.059738,35.364212,25.806278,0.10362622,-0.12054944,0.6234399
A69-1601-32688,2012-03-23,784,24,32.66666667,0.35581553,4.2618165,35.417576,25.86507,0.09923869,-0.015591437,0.667017
A69-1601-32688,2012-03-24,794,24,33.08333333,0.35597628,7.221722,35.447407,25.869808,-0.037511304,0.10831477,0.67791784
A69-1601-32688,2012-03-25,788,24,32.83333333,0.39629006,10.799026,35.43378,25.798986,-0.256206,0.09888099,0.74181736
A69-1601-32688,2012-03-26,796,24,33.16666667,0.41578907,11.396827,35.395416,25.64094,-0.30151314,0.12640907,0.6022024
A69-1601-32688,2012-03-27,783,24,32.625,0.3185723,10.750295,35.351242,25.577024,-0.21100006,0.09657135,0.52066535
A69-1601-32688,2012-03-28,787,24,32.79166667,0.296831,10.997324,35.328236,25.562662,-0.20698698,0.092076905,0.49351624
A69-1601-32688,2012-03-29,787,24,32.79166667,0.28955984,10.521747,35.305847,25.568443,-0.19843143,0.10868916,0.4525472
A69-1601-32688,2012-03-30,768,24,32.0,0.3116455,10.83625,35.285152,25.617123,-0.20284185,0.14212504,0.4380924
A69-1601-32688,2012-03-31,764,24,31.83333333,0.30080357,10.449176,35.26158,25.688013,-0.21466924,0.112902686,0.36897725
A69-1601-32688,2012-04-01,747,24,31.125,0.28300902,9.306423,35.25036,25.678158,-0.1500002,0.08381304,0.38455468
A69-1601-32688,2012-04-02,769,24,32.04166667,0.29149505,8.309939,35.250412,25.642069,-0.020875007,0.062175654,0.41076076
A69-1601-32688,2012-04-03,737,24,30.70833333,0.34176978,4.999746,35.260887,25.643486,0.06261564,0.022637699,0.4011333
A69-1601-32688,2012-04-04,764,24,31.83333333,0.3857796,7.5051317,35.274162,25.603363,0.02415118,0.065791875,0.4468156
A69-1601-32688,2012-04-05,802,24,33.41666667,0.44061083,7.730835,35.27844,25.535187,-0.084165506,0.0636082,0.42774177
A69-1601-32688,2012-04-06,793,24,33.04166667,0.45566222,7.428399,35.27863,25.418299,-0.092874356,0.05782854,0.5101321
A69-1601-32688,2012-04-07,698,24,29.08333333,0.4501393,6.050813,35.280384,25.318031,-0.06889895,0.053588007,0.5645556
A69-1601-32688,2012-04-08,741,24,30.875,0.45649868,7.475112,35.27844,25.255466,-0.11130235,0.08786608,0.56300586
A69-1601-32688,2012-04-09,745,24,31.04166667,0.4036839,4.172405,35.275963,25.182827,-0.07688555,0.054721393,0.5554565
A69-1601-32688,2012-04-10,738,24,30.75,0.40017033,6.468508,35.276962,25.20175,-0.107456796,0.1181281,0.47217155
A69-1601-32688,2012-04-11,808,24,33.66666667,0.51884526,12.860749,35.276096,25.050508,-0.3435524,0.19842984,0.51333934
A69-1601-32688,2012-04-12,813,24,33.875,0.49803388,12.678186,35.253967,24.941977,-0.37970772,0.18219802,0.4866237
A69-1601-32688,2012-04-13,735,24,30.625,0.44484475,11.794361,35.229836,25.29923,-0.35895082,0.09504246,0.28209203
A69-1601-32688,2012-04-14,719,24,29.95833333,0.2529415,10.250568,35.235603,25.49555,-0.16789389,-0.00192795,0.307065
A69-1601-32688,2012-04-15,751,24,31.29166667,0.2783514,8.874018,35.242847,25.459856,0.044582907,-0.03452203,0.36008924
A69-1601-32688,2012-04-16,725,24,30.20833333,0.3153373,7.5740957,35.24075,25.39414,0.092456594,-0.01789193,0.43940496
A69-1601-32688,2012-04-17,690,24,28.75,0.326397,4.5980105,35.222893,25.34272,0.095740825,-0.02053525,0.43718088
A69-1601-32688,2012-04-18,726,24,30.25,0.33454484,5.137201,35.21236,25.28055,0.047405515,-0.014362825,0.44865125
A69-1601-32688,2012-04-19,686,24,28.58333333,0.3343927,5.0352306,35.235786,25.237614,0.078490734,-0.019896926,0.47845083
A69-1601-32688,2012-04-20,640,24,26.66666667,0.35511196,4.367017,35.242126,25.195663,0.12459172,-0.011059809,0.5223297
A69-1601-32688,2012-04-21,604,24,25.16666667,0.35090914,3.6943932,35.24683,25.180752,0.07876238,0.026385281,0.5164632
A69-1601-32688,2012-04-22,686,24,28.58333333,0.3392724,3.1989918,35.25108,25.178963,0.002610216,0.032754503,0.41085124
A69-1601-32688,2012-04-23,698,24,29.08333333,0.33309576,4.1649303,35.254284,25.147285,-0.017425371,9.254367e-05,0.4260362
A69-1601-32688,2012-04-24,639,24,26.625,0.26612496,4.5216656,35.214718,25.105034,0.106069915,-0.028977277,0.47120535
A69-1601-32688,2012-04-25,715,24,29.79166667,0.31800738,6.0477805,35.250942,25.101059,0.06507611,0.0919956,0.4471838
